date,eur_per_g
1982-04-28,0.2820
1982-04-29,0.2768
1982-04-30,0.2697
1982-05-03,0.2717
1982-05-04,0.2720
1982-05-05,0.2681
1982-05-06,0.2652
1982-05-07,0.2611
1982-05-10,0.2550
1982-05-11,0.2562
1982-05-12,0.2556
1982-05-13,0.2550
1982-05-14,0.2620
1982-05-17,0.2569
1982-05-18,0.2604
1982-05-19,0.2598
1982-05-20,0.2614
1982-05-21,0.2588
1982-05-24,0.2511
1982-05-25,0.2524
1982-05-26,0.2488
1982-05-27,0.2492
1982-05-28,0.2437
1982-06-01,0.2382
1982-06-02,0.2389
1982-06-03,0.2318
1982-06-04,0.2305
1982-06-07,0.2443
1982-06-08,0.2411
1982-06-09,0.2357
1982-06-10,0.2408
1982-06-11,0.2373
1982-06-14,0.2215
1982-06-15,0.2173
1982-06-16,0.2209
1982-06-17,0.2077
1982-06-18,0.2071
1982-06-21,0.2038
1982-06-22,0.2045
1982-06-23,0.2138
1982-06-24,0.2109
1982-06-25,0.2180
1982-06-28,0.2260
1982-06-29,0.2424
1982-06-30,0.2498
1982-07-01,0.2456
1982-07-02,0.2460
1982-07-06,0.2360
1982-07-07,0.2415
1982-07-08,0.2578
1982-07-09,0.2675
1982-07-12,0.2588
1982-07-13,0.2742
1982-07-14,0.2704
1982-07-15,0.2646
1982-07-16,0.2697
1982-07-19,0.2691
1982-07-20,0.2842
1982-07-21,0.2784
1982-07-22,0.2832
1982-07-23,0.2897
1982-07-26,0.2958
1982-07-27,0.2926
1982-07-28,0.2749
1982-07-29,0.2675
1982-07-30,0.2739
1982-08-02,0.2868
1982-08-03,0.2797
1982-08-04,0.2894
1982-08-05,0.2826
1982-08-06,0.2810
1982-08-09,0.2646
1982-08-10,0.2598
1982-08-11,0.2595
1982-08-12,0.2742
1982-08-13,0.2665
1982-08-16,0.2752
1982-08-17,0.2794
1982-08-18,0.2968
1982-08-19,0.3061
1982-08-20,0.3225
1982-08-23,0.3328
1982-08-24,0.3170
1982-08-25,0.3270
1982-08-26,0.3479
1982-08-27,0.3321
1982-08-30,0.3302
1982-08-31,0.3308
1982-09-01,0.3222
1982-09-02,0.3402
1982-09-03,0.3607
1982-09-07,0.3762
1982-09-08,0.3987
1982-09-09,0.3771
1982-09-10,0.3710
1982-09-13,0.3787
1982-09-14,0.3707
1982-09-15,0.3826
1982-09-16,0.3842
1982-09-17,0.3749
1982-09-20,0.3652
1982-09-21,0.3791
1982-09-22,0.3784
1982-09-23,0.3800
1982-09-24,0.3646
1982-09-27,0.3504
1982-09-28,0.3627
1982-09-29,0.3434
1982-09-30,0.3437
1982-10-01,0.3546
1982-10-04,0.3408
1982-10-05,0.3434
1982-10-06,0.3495
1982-10-07,0.3672
1982-10-08,0.3800
1982-10-11,0.4006
1982-10-12,0.3993
1982-10-13,0.4202
1982-10-14,0.4141
1982-10-15,0.4054
1982-10-18,0.4173
1982-10-19,0.4157
1982-10-20,0.4276
1982-10-21,0.4254
1982-10-22,0.4430
1982-10-25,0.4266
1982-10-26,0.4115
1982-10-27,0.4192
1982-10-28,0.4205
1982-10-29,0.4257
1982-11-01,0.4456
1982-11-03,0.4440
1982-11-04,0.4572
1982-11-05,0.4524
1982-11-08,0.4347
1982-11-09,0.4376
1982-11-10,0.4154
1982-11-11,0.4045
1982-11-12,0.4099
1982-11-15,0.4080
1982-11-16,0.4160
1982-11-17,0.4073
1982-11-18,0.4138
1982-11-19,0.4106
1982-11-22,0.3900
1982-11-23,0.3774
1982-11-24,0.3913
1982-11-26,0.4019
1982-11-29,0.4054
1982-11-30,0.4199
1982-12-01,0.4228
1982-12-02,0.4302
1982-12-03,0.4241
1982-12-06,0.4376
1982-12-07,0.4514
1982-12-08,0.4327
1982-12-09,0.4356
1982-12-10,0.4254
1982-12-13,0.4434
1982-12-14,0.4160
1982-12-15,0.4279
1982-12-16,0.4244
1982-12-17,0.4225
1982-12-20,0.4260
1982-12-21,0.4360
1982-12-22,0.4295
1982-12-23,0.4305
1982-12-27,0.4443
1982-12-28,0.4385
1982-12-29,0.4453
1982-12-30,0.4360
1983-01-03,0.4360
1983-01-04,0.4369
1983-01-05,0.4469
1983-01-06,0.4430
1983-01-07,0.4527
1983-01-10,0.4675
1983-01-11,0.4700
1983-01-12,0.4919
1983-01-13,0.4890
1983-01-14,0.5019
1983-01-17,0.5032
1983-01-18,0.5224
1983-01-19,0.5106
1983-01-20,0.5189
1983-01-21,0.5141
1983-01-24,0.5218
1983-01-25,0.5260
1983-01-26,0.5289
1983-01-27,0.5440
1983-01-28,0.5495
1983-01-31,0.5774
1983-02-01,0.5720
1983-02-02,0.5983
1983-02-03,0.5745
1983-02-04,0.5726
1983-02-07,0.5655
1983-02-08,0.5591
1983-02-09,0.5569
1983-02-10,0.5636
1983-02-11,0.5736
1983-02-14,0.5848
1983-02-15,0.5842
1983-02-16,0.5806
1983-02-17,0.5742
1983-02-18,0.5755
1983-02-22,0.5585
1983-02-23,0.5501
1983-02-24,0.5408
1983-02-25,0.5122
1983-02-28,0.4131
1983-03-01,0.4376
1983-03-02,0.4356
1983-03-03,0.4405
1983-03-04,0.4083
1983-03-07,0.4311
1983-03-08,0.4257
1983-03-09,0.4292
1983-03-10,0.4443
1983-03-11,0.4366
1983-03-14,0.4536
1983-03-15,0.4401
1983-03-16,0.4212
1983-03-17,0.4196
1983-03-18,0.4128
1983-03-21,0.4225
1983-03-22,0.4225
1983-03-23,0.4276
1983-03-24,0.4173
1983-03-25,0.4225
1983-03-28,0.4215
1983-03-29,0.4305
1983-03-30,0.4273
1983-03-31,0.4308
1983-04-04,0.4401
1983-04-05,0.4498
1983-04-06,0.4495
1983-04-07,0.4488
1983-04-08,0.4418
1983-04-11,0.4536
1983-04-12,0.4524
1983-04-13,0.4614
1983-04-14,0.4797
1983-04-15,0.4909
1983-04-18,0.5128
1983-04-19,0.4906
1983-04-20,0.4990
1983-04-21,0.4858
1983-04-22,0.4980
1983-04-25,0.5038
1983-04-26,0.5064
1983-04-27,0.4897
1983-04-28,0.4945
1983-04-29,0.4977
1983-05-02,0.4967
1983-05-03,0.5086
1983-05-04,0.5144
1983-05-05,0.5086
1983-05-06,0.5179
1983-05-09,0.5241
1983-05-10,0.5356
1983-05-11,0.5347
1983-05-12,0.5279
1983-05-13,0.5360
1983-05-16,0.5353
1983-05-17,0.5536
1983-05-18,0.5517
1983-05-19,0.5456
1983-05-20,0.5405
1983-05-23,0.5478
1983-05-24,0.5472
1983-05-25,0.5552
1983-05-26,0.5562
1983-05-27,0.5639
1983-05-31,0.5453
1983-06-01,0.5292
1983-06-02,0.5048
1983-06-03,0.5038
1983-06-06,0.4871
1983-06-07,0.4733
1983-06-08,0.4733
1983-06-09,0.4938
1983-06-10,0.4855
1983-06-13,0.5019
1983-06-14,0.4945
1983-06-15,0.4864
1983-06-16,0.4980
1983-06-17,0.4945
1983-06-20,0.4987
1983-06-21,0.5051
1983-06-22,0.5077
1983-06-23,0.5106
1983-06-24,0.5109
1983-06-27,0.4916
1983-06-28,0.4848
1983-06-29,0.4948
1983-06-30,0.4925
1983-07-01,0.5006
1983-07-05,0.4925
1983-07-06,0.4983
1983-07-07,0.5212
1983-07-08,0.5199
1983-07-11,0.5327
1983-07-12,0.5321
1983-07-13,0.5276
1983-07-14,0.5122
1983-07-15,0.5144
1983-07-18,0.5279
1983-07-19,0.5257
1983-07-20,0.5363
1983-07-21,0.5286
1983-07-22,0.5315
1983-07-25,0.5408
1983-07-26,0.5414
1983-07-27,0.5366
1983-07-28,0.5350
1983-07-29,0.5199
1983-08-01,0.5253
1983-08-02,0.5276
1983-08-03,0.5318
1983-08-04,0.5179
1983-08-05,0.5218
1983-08-08,0.5196
1983-08-09,0.5147
1983-08-10,0.5292
1983-08-11,0.5305
1983-08-12,0.5356
1983-08-15,0.5556
1983-08-16,0.5430
1983-08-17,0.5472
1983-08-18,0.5382
1983-08-19,0.5350
1983-08-22,0.5668
1983-08-23,0.5649
1983-08-24,0.5607
1983-08-25,0.5417
1983-08-26,0.5523
1983-08-29,0.5540
1983-08-30,0.5530
1983-08-31,0.5517
1983-09-01,0.5520
1983-09-02,0.5569
1983-09-06,0.5507
1983-09-07,0.5520
1983-09-08,0.5511
1983-09-09,0.5485
1983-09-12,0.5305
1983-09-13,0.5311
1983-09-14,0.5321
1983-09-15,0.5260
1983-09-16,0.5343
1983-09-19,0.5356
1983-09-20,0.5324
1983-09-21,0.5305
1983-09-22,0.5337
1983-09-23,0.5388
1983-09-26,0.5327
1983-09-27,0.5292
1983-09-28,0.5237
1983-09-29,0.5012
1983-09-30,0.4803
1983-10-03,0.4491
1983-10-04,0.4443
1983-10-05,0.4495
1983-10-06,0.4434
1983-10-07,0.4479
1983-10-10,0.4559
1983-10-11,0.4491
1983-10-12,0.4456
1983-10-13,0.4504
1983-10-14,0.4536
1983-10-17,0.4421
1983-10-18,0.4337
1983-10-19,0.4125
1983-10-20,0.4106
1983-10-21,0.4086
1983-10-24,0.4186
1983-10-25,0.4154
1983-10-26,0.3961
1983-10-27,0.3829
1983-10-28,0.3945
1983-10-31,0.3742
1983-11-01,0.3823
1983-11-02,0.3874
1983-11-03,0.3913
1983-11-04,0.3961
1983-11-07,0.4006
1983-11-08,0.4000
1983-11-09,0.3945
1983-11-10,0.3913
1983-11-11,0.3951
1983-11-14,0.4009
1983-11-15,0.4016
1983-11-16,0.3810
1983-11-17,0.3865
1983-11-18,0.3813
1983-11-21,0.3855
1983-11-22,0.3797
1983-11-23,0.3800
1983-11-25,0.3845
1983-11-28,0.4167
1983-11-29,0.4324
1983-11-30,0.4382
1983-12-01,0.4411
1983-12-02,0.4360
1983-12-05,0.4430
1983-12-06,0.4424
1983-12-07,0.4581
1983-12-08,0.4353
1983-12-09,0.4347
1983-12-12,0.4331
1983-12-13,0.4382
1983-12-14,0.4334
1983-12-15,0.4112
1983-12-16,0.4016
1983-12-19,0.4009
1983-12-20,0.4057
1983-12-21,0.4048
1983-12-22,0.4176
1983-12-23,0.4057
1983-12-27,0.4067
1983-12-28,0.4067
1983-12-29,0.4080
1983-12-30,0.4112
1984-01-03,0.3974
1984-01-04,0.3971
1984-01-05,0.3993
1984-01-06,0.3781
1984-01-09,0.3704
1984-01-10,0.3758
1984-01-11,0.3816
1984-01-12,0.3836
1984-01-13,0.3848
1984-01-16,0.3765
1984-01-17,0.3771
1984-01-18,0.3752
1984-01-19,0.3877
1984-01-20,0.3874
1984-01-23,0.3765
1984-01-24,0.3797
1984-01-25,0.3797
1984-01-26,0.3778
1984-01-27,0.3897
1984-01-30,0.3903
1984-01-31,0.4022
1984-02-01,0.4077
1984-02-02,0.4106
1984-02-03,0.4057
1984-02-06,0.3983
1984-02-07,0.4032
1984-02-08,0.4093
1984-02-09,0.3967
1984-02-10,0.3974
1984-02-13,0.3951
1984-02-14,0.4096
1984-02-15,0.4009
1984-02-16,0.4012
1984-02-17,0.4061
1984-02-21,0.4138
1984-02-22,0.4273
1984-02-23,0.4292
1984-02-24,0.4164
1984-02-27,0.4372
1984-02-28,0.4209
1984-02-29,0.4202
1984-03-01,0.4221
1984-03-02,0.4282
1984-03-05,0.4344
1984-03-06,0.4266
1984-03-07,0.4170
1984-03-08,0.4318
1984-03-09,0.4270
1984-03-12,0.4215
1984-03-13,0.4189
1984-03-14,0.4064
1984-03-15,0.4096
1984-03-16,0.4160
1984-03-19,0.4205
1984-03-20,0.4234
1984-03-21,0.4244
1984-03-22,0.4093
1984-03-23,0.4096
1984-03-26,0.4119
1984-03-27,0.4102
1984-03-28,0.4225
1984-03-29,0.4192
1984-03-30,0.4234
1984-04-02,0.4025
1984-04-03,0.4077
1984-04-04,0.4077
1984-04-05,0.3974
1984-04-06,0.3990
1984-04-09,0.4038
1984-04-10,0.4028
1984-04-11,0.4006
1984-04-12,0.3961
1984-04-13,0.4022
1984-04-16,0.4000
1984-04-17,0.4035
1984-04-18,0.4119
1984-04-19,0.4096
1984-04-23,0.4151
1984-04-24,0.4099
1984-04-25,0.4106
1984-04-26,0.4109
1984-04-27,0.4115
1984-04-30,0.4086
1984-05-01,0.4122
1984-05-02,0.4144
1984-05-03,0.4096
1984-05-04,0.4041
1984-05-07,0.4000
1984-05-08,0.4045
1984-05-09,0.3993
1984-05-10,0.4080
1984-05-11,0.4051
1984-05-14,0.4067
1984-05-15,0.4073
1984-05-16,0.4160
1984-05-17,0.4109
1984-05-18,0.4225
1984-05-21,0.4180
1984-05-22,0.4164
1984-05-23,0.4125
1984-05-24,0.4144
1984-05-25,0.4241
1984-05-29,0.4157
1984-05-30,0.4170
1984-05-31,0.4205
1984-06-01,0.4141
1984-06-04,0.4164
1984-06-05,0.4186
1984-06-06,0.4122
1984-06-07,0.4109
1984-06-08,0.4038
1984-06-11,0.3884
1984-06-12,0.3926
1984-06-13,0.3877
1984-06-14,0.3868
1984-06-15,0.3865
1984-06-18,0.3919
1984-06-19,0.3910
1984-06-20,0.3906
1984-06-21,0.3958
1984-06-22,0.3961
1984-06-25,0.3858
1984-06-26,0.3855
1984-06-27,0.3900
1984-06-28,0.3935
1984-06-29,0.3922
1984-07-02,0.3890
1984-07-03,0.3861
1984-07-05,0.3656
1984-07-06,0.3578
1984-07-09,0.3643
1984-07-10,0.3530
1984-07-11,0.3495
1984-07-12,0.3479
1984-07-13,0.3530
1984-07-16,0.3537
1984-07-17,0.3517
1984-07-18,0.3633
1984-07-19,0.3540
1984-07-20,0.3498
1984-07-23,0.3437
1984-07-24,0.3408
1984-07-25,0.3443
1984-07-26,0.3292
1984-07-27,0.3392
1984-07-30,0.3421
1984-07-31,0.3395
1984-08-01,0.3607
1984-08-02,0.3591
1984-08-03,0.3659
1984-08-06,0.3633
1984-08-07,0.3630
1984-08-08,0.3630
1984-08-09,0.3771
1984-08-10,0.3668
1984-08-13,0.3800
1984-08-14,0.3839
1984-08-15,0.3810
1984-08-16,0.3720
1984-08-17,0.3707
1984-08-20,0.3543
1984-08-21,0.3546
1984-08-22,0.3662
1984-08-23,0.3598
1984-08-24,0.3659
1984-08-27,0.3627
1984-08-28,0.3717
1984-08-29,0.3713
1984-08-30,0.3659
1984-08-31,0.3649
1984-09-04,0.3537
1984-09-05,0.3594
1984-09-06,0.3639
1984-09-07,0.3585
1984-09-10,0.3649
1984-09-11,0.3652
1984-09-12,0.3636
1984-09-13,0.3649
1984-09-14,0.3681
1984-09-17,0.3639
1984-09-18,0.3704
1984-09-19,0.3717
1984-09-20,0.3823
1984-09-21,0.3942
1984-09-24,0.3877
1984-09-25,0.3938
1984-09-26,0.3807
1984-09-27,0.3823
1984-09-28,0.3858
1984-10-01,0.3871
1984-10-02,0.3884
1984-10-03,0.3832
1984-10-04,0.3861
1984-10-05,0.3720
1984-10-08,0.3729
1984-10-09,0.3684
1984-10-10,0.3688
1984-10-11,0.3675
1984-10-12,0.3823
1984-10-15,0.3829
1984-10-16,0.3800
1984-10-17,0.3720
1984-10-18,0.3800
1984-10-19,0.3697
1984-10-22,0.3697
1984-10-23,0.3723
1984-10-24,0.3681
1984-10-25,0.3649
1984-10-26,0.3681
1984-10-29,0.3662
1984-10-30,0.3630
1984-10-31,0.3636
1984-11-01,0.3659
1984-11-02,0.3678
1984-11-05,0.3733
1984-11-06,0.3681
1984-11-07,0.3803
1984-11-08,0.3768
1984-11-09,0.3736
1984-11-12,0.3771
1984-11-13,0.3717
1984-11-14,0.3771
1984-11-15,0.3723
1984-11-16,0.3733
1984-11-19,0.3726
1984-11-20,0.3746
1984-11-21,0.3781
1984-11-23,0.3771
1984-11-26,0.3717
1984-11-27,0.3585
1984-11-28,0.3668
1984-11-29,0.3691
1984-11-30,0.3678
1984-12-03,0.3726
1984-12-04,0.3643
1984-12-05,0.3665
1984-12-06,0.3630
1984-12-07,0.3578
1984-12-10,0.3527
1984-12-11,0.3504
1984-12-12,0.3540
1984-12-13,0.3517
1984-12-14,0.3479
1984-12-17,0.3328
1984-12-18,0.3257
1984-12-19,0.3267
1984-12-20,0.3308
1984-12-21,0.3366
1984-12-26,0.3434
1984-12-27,0.3347
1984-12-28,0.3353
1984-12-31,0.3318
1985-01-02,0.3234
1985-01-03,0.3202
1985-01-04,0.3099
1985-01-07,0.3205
1985-01-08,0.3086
1985-01-09,0.3244
1985-01-10,0.3183
1985-01-11,0.3135
1985-01-14,0.3199
1985-01-15,0.3189
1985-01-16,0.3244
1985-01-17,0.3331
1985-01-18,0.3321
1985-01-21,0.3324
1985-01-22,0.3218
1985-01-23,0.3167
1985-01-24,0.3148
1985-01-25,0.3151
1985-01-28,0.3312
1985-01-29,0.3244
1985-01-30,0.3305
1985-01-31,0.3331
1985-02-01,0.3283
1985-02-04,0.3283
1985-02-05,0.3305
1985-02-06,0.3312
1985-02-07,0.3295
1985-02-08,0.3305
1985-02-11,0.3408
1985-02-12,0.3363
1985-02-13,0.3424
1985-02-14,0.3392
1985-02-15,0.3395
1985-02-19,0.3440
1985-02-20,0.3443
1985-02-21,0.3360
1985-02-22,0.3308
1985-02-25,0.3154
1985-02-26,0.3215
1985-02-27,0.3151
1985-02-28,0.3141
1985-03-01,0.3202
1985-03-04,0.3254
1985-03-05,0.3247
1985-03-06,0.3238
1985-03-07,0.3238
1985-03-08,0.3186
1985-03-11,0.3074
1985-03-12,0.3125
1985-03-13,0.3180
1985-03-14,0.3202
1985-03-15,0.3202
1985-03-18,0.3318
1985-03-19,0.3524
1985-03-20,0.3392
1985-03-21,0.3369
1985-03-22,0.3392
1985-03-25,0.3385
1985-03-26,0.3447
1985-03-27,0.3427
1985-03-28,0.3418
1985-03-29,0.3418
1985-04-01,0.3328
1985-04-02,0.3430
1985-04-03,0.3331
1985-04-04,0.3453
1985-04-08,0.3514
1985-04-09,0.3443
1985-04-10,0.3427
1985-04-11,0.3398
1985-04-12,0.3360
1985-04-15,0.3292
1985-04-16,0.3250
1985-04-17,0.3241
1985-04-18,0.3164
1985-04-19,0.3176
1985-04-22,0.3180
1985-04-23,0.3144
1985-04-24,0.3228
1985-04-25,0.3308
1985-04-26,0.3302
1985-04-29,0.3302
1985-04-30,0.3186
1985-05-01,0.3241
1985-05-02,0.3312
1985-05-03,0.3308
1985-05-06,0.3289
1985-05-07,0.3340
1985-05-08,0.3347
1985-05-09,0.3279
1985-05-10,0.3302
1985-05-13,0.3379
1985-05-14,0.3334
1985-05-15,0.3353
1985-05-16,0.3331
1985-05-17,0.3312
1985-05-20,0.3077
1985-05-21,0.3167
1985-05-22,0.3148
1985-05-23,0.3141
1985-05-24,0.3164
1985-05-28,0.3093
1985-05-29,0.3157
1985-05-30,0.3135
1985-05-31,0.3122
1985-06-03,0.3106
1985-06-04,0.3090
1985-06-05,0.3112
1985-06-06,0.3128
1985-06-07,0.3128
1985-06-10,0.3157
1985-06-11,0.3144
1985-06-12,0.3160
1985-06-13,0.3164
1985-06-14,0.3160
1985-06-17,0.3157
1985-06-18,0.3247
1985-06-19,0.3148
1985-06-20,0.3103
1985-06-21,0.3099
1985-06-24,0.3109
1985-06-25,0.3115
1985-06-26,0.3125
1985-06-27,0.3138
1985-06-28,0.3093
1985-07-01,0.3013
1985-07-02,0.3000
1985-07-03,0.2996
1985-07-08,0.2993
1985-07-09,0.2977
1985-07-10,0.2974
1985-07-11,0.2919
1985-07-12,0.2935
1985-07-15,0.2935
1985-07-16,0.2974
1985-07-17,0.2945
1985-07-18,0.2926
1985-07-19,0.2942
1985-07-22,0.2961
1985-07-23,0.2890
1985-07-24,0.2916
1985-07-25,0.2900
1985-07-26,0.2980
1985-07-29,0.2935
1985-07-30,0.2932
1985-07-31,0.2923
1985-08-01,0.2894
1985-08-02,0.2903
1985-08-05,0.2887
1985-08-06,0.2897
1985-08-07,0.2900
1985-08-08,0.2881
1985-08-09,0.2951
1985-08-12,0.2923
1985-08-13,0.2910
1985-08-14,0.2906
1985-08-15,0.2887
1985-08-16,0.2923
1985-08-19,0.2881
1985-08-20,0.2877
1985-08-21,0.2884
1985-08-22,0.2820
1985-08-23,0.2890
1985-08-26,0.2948
1985-08-27,0.2980
1985-08-28,0.2951
1985-08-29,0.2910
1985-08-30,0.2951
1985-09-03,0.2884
1985-09-04,0.2900
1985-09-05,0.2910
1985-09-06,0.3016
1985-09-09,0.2968
1985-09-10,0.2987
1985-09-11,0.3006
1985-09-12,0.2974
1985-09-13,0.2926
1985-09-16,0.2910
1985-09-17,0.2871
1985-09-18,0.2881
1985-09-19,0.2919
1985-09-20,0.2858
1985-09-23,0.2823
1985-09-24,0.2804
1985-09-25,0.2759
1985-09-26,0.2697
1985-09-27,0.2723
1985-09-30,0.2691
1985-10-01,0.2678
1985-10-02,0.2678
1985-10-03,0.2794
1985-10-04,0.2778
1985-10-07,0.2800
1985-10-08,0.2775
1985-10-09,0.2749
1985-10-10,0.2749
1985-10-11,0.2775
1985-10-14,0.2775
1985-10-15,0.2768
1985-10-16,0.2723
1985-10-17,0.2707
1985-10-18,0.2710
1985-10-21,0.2697
1985-10-22,0.2730
1985-10-23,0.2707
1985-10-24,0.2726
1985-10-25,0.2730
1985-10-28,0.2710
1985-10-29,0.2701
1985-10-30,0.2669
1985-10-31,0.2646
1985-11-01,0.2643
1985-11-04,0.2623
1985-11-05,0.2640
1985-11-06,0.2623
1985-11-07,0.2623
1985-11-08,0.2652
1985-11-11,0.2640
1985-11-12,0.2669
1985-11-13,0.2669
1985-11-14,0.2649
1985-11-15,0.2640
1985-11-18,0.2633
1985-11-19,0.2617
1985-11-20,0.2665
1985-11-21,0.2646
1985-11-22,0.2646
1985-11-25,0.2714
1985-11-26,0.2681
1985-11-27,0.2607
1985-11-29,0.2572
1985-12-02,0.2588
1985-12-03,0.2585
1985-12-04,0.2562
1985-12-05,0.2569
1985-12-06,0.2559
1985-12-09,0.2479
1985-12-10,0.2476
1985-12-11,0.2460
1985-12-12,0.2466
1985-12-13,0.2485
1985-12-16,0.2501
1985-12-17,0.2434
1985-12-18,0.2469
1985-12-19,0.2466
1985-12-20,0.2466
1985-12-23,0.2415
1985-12-24,0.2431
1985-12-26,0.2418
1985-12-27,0.2424
1985-12-30,0.2411
1985-12-31,0.2382
1986-01-02,0.2485
1986-01-03,0.2537
1986-01-06,0.2530
1986-01-07,0.2550
1986-01-08,0.2569
1986-01-09,0.2656
1986-01-10,0.2643
1986-01-13,0.2620
1986-01-14,0.2627
1986-01-15,0.2678
1986-01-16,0.2685
1986-01-17,0.2678
1986-01-20,0.2688
1986-01-21,0.2681
1986-01-22,0.2656
1986-01-23,0.2669
1986-01-24,0.2678
1986-01-27,0.2611
1986-01-28,0.2601
1986-01-29,0.2601
1986-01-30,0.2556
1986-01-31,0.2537
1986-02-03,0.2498
1986-02-04,0.2479
1986-02-05,0.2472
1986-02-06,0.2460
1986-02-07,0.2508
1986-02-10,0.2476
1986-02-11,0.2479
1986-02-12,0.2460
1986-02-13,0.2421
1986-02-14,0.2431
1986-02-18,0.2418
1986-02-19,0.2386
1986-02-20,0.2302
1986-02-21,0.2386
1986-02-24,0.2312
1986-02-25,0.2241
1986-02-26,0.2122
1986-02-27,0.2116
1986-02-28,0.2125
1986-03-03,0.2103
1986-03-04,0.2096
1986-03-05,0.2141
1986-03-06,0.2122
1986-03-07,0.2119
1986-03-10,0.2154
1986-03-11,0.2167
1986-03-12,0.2241
1986-03-13,0.2202
1986-03-14,0.2164
1986-03-17,0.2186
1986-03-18,0.2161
1986-03-19,0.2180
1986-03-20,0.2189
1986-03-21,0.2170
1986-03-24,0.2186
1986-03-25,0.2189
1986-03-26,0.2193
1986-03-27,0.2161
1986-03-31,0.2022
1986-04-01,0.1980
1986-04-02,0.2051
1986-04-03,0.2061
1986-04-04,0.2083
1986-04-07,0.2144
1986-04-08,0.2106
1986-04-09,0.2103
1986-04-10,0.2103
1986-04-11,0.2138
1986-04-14,0.2090
1986-04-15,0.2090
1986-04-16,0.2045
1986-04-17,0.1955
1986-04-18,0.1900
1986-04-21,0.1855
1986-04-22,0.1894
1986-04-23,0.1894
1986-04-24,0.1874
1986-04-25,0.1849
1986-04-28,0.1813
1986-04-29,0.1839
1986-04-30,0.1852
1986-05-01,0.1874
1986-05-02,0.1929
1986-05-05,0.1884
1986-05-06,0.1910
1986-05-07,0.1897
1986-05-08,0.1894
1986-05-09,0.1890
1986-05-12,0.1865
1986-05-13,0.1862
1986-05-14,0.1829
1986-05-15,0.1852
1986-05-16,0.1862
1986-05-19,0.1794
1986-05-20,0.1842
1986-05-21,0.1839
1986-05-22,0.1907
1986-05-23,0.1942
1986-05-27,0.1939
1986-05-28,0.1926
1986-05-29,0.1990
1986-05-30,0.2019
1986-06-02,0.1980
1986-06-03,0.1939
1986-06-04,0.1948
1986-06-05,0.1913
1986-06-06,0.1907
1986-06-09,0.1990
1986-06-10,0.1964
1986-06-11,0.1968
1986-06-12,0.1939
1986-06-13,0.1919
1986-06-16,0.1839
1986-06-17,0.1874
1986-06-18,0.1878
1986-06-19,0.1868
1986-06-20,0.1890
1986-06-23,0.1881
1986-06-24,0.1865
1986-06-25,0.1868
1986-06-26,0.1871
1986-06-27,0.1826
1986-06-30,0.1874
1986-07-01,0.1849
1986-07-02,0.1849
1986-07-07,0.1842
1986-07-08,0.1865
1986-07-09,0.1855
1986-07-10,0.1836
1986-07-11,0.1845
1986-07-14,0.1823
1986-07-15,0.1826
1986-07-16,0.1800
1986-07-17,0.1804
1986-07-18,0.1794
1986-07-21,0.1778
1986-07-22,0.1775
1986-07-23,0.1784
1986-07-24,0.1778
1986-07-25,0.1778
1986-07-28,0.1765
1986-07-29,0.1755
1986-07-30,0.1749
1986-07-31,0.1768
1986-08-01,0.1800
1986-08-04,0.1791
1986-08-05,0.1797
1986-08-06,0.1784
1986-08-07,0.1781
1986-08-08,0.1820
1986-08-11,0.1900
1986-08-12,0.1855
1986-08-13,0.1810
1986-08-14,0.1849
1986-08-15,0.1826
1986-08-18,0.1746
1986-08-19,0.1768
1986-08-20,0.1775
1986-08-21,0.1781
1986-08-22,0.1743
1986-08-25,0.1752
1986-08-26,0.1759
1986-08-27,0.1762
1986-08-28,0.1765
1986-08-29,0.1755
1986-09-02,0.1845
1986-09-03,0.1807
1986-09-04,0.1820
1986-09-05,0.1913
1986-09-08,0.1961
1986-09-09,0.1961
1986-09-10,0.1929
1986-09-11,0.1993
1986-09-12,0.2000
1986-09-15,0.2013
1986-09-16,0.1980
1986-09-17,0.1948
1986-09-18,0.1910
1986-09-19,0.1993
1986-09-22,0.2029
1986-09-23,0.2029
1986-09-24,0.2019
1986-09-25,0.1968
1986-09-26,0.1903
1986-09-29,0.1855
1986-09-30,0.1881
1986-10-01,0.1874
1986-10-02,0.1935
1986-10-03,0.1878
1986-10-06,0.1907
1986-10-07,0.1897
1986-10-08,0.1907
1986-10-09,0.1881
1986-10-10,0.1865
1986-10-13,0.1874
1986-10-14,0.1836
1986-10-15,0.1826
1986-10-16,0.1817
1986-10-17,0.1833
1986-10-20,0.1913
1986-10-21,0.1903
1986-10-22,0.1923
1986-10-23,0.1871
1986-10-24,0.1897
1986-10-27,0.1913
1986-10-28,0.1903
1986-10-29,0.1884
1986-10-30,0.1935
1986-10-31,0.1929
1986-11-03,0.1952
1986-11-04,0.1952
1986-11-05,0.1926
1986-11-06,0.1961
1986-11-07,0.1971
1986-11-10,0.1942
1986-11-11,0.1948
1986-11-12,0.1942
1986-11-13,0.1932
1986-11-14,0.1884
1986-11-17,0.1829
1986-11-18,0.1845
1986-11-19,0.1810
1986-11-20,0.1800
1986-11-21,0.1739
1986-11-24,0.1781
1986-11-25,0.1772
1986-11-26,0.1759
1986-11-28,0.1781
1986-12-01,0.1794
1986-12-02,0.1765
1986-12-03,0.1778
1986-12-04,0.1788
1986-12-05,0.1800
1986-12-08,0.1807
1986-12-09,0.1797
